116014018,41309686
116019304,41310679
116026375,41315125
116028868,41317003
116030392,41317480
116044696,41326258
116052085,41332030
116053744,41333389
116060317,41336155
116067640,41342695
116073406,41348827
116081659,41353723
116088646,41360350
116091883,41363089
116100721,41371162
116104558,41372989
116104573,41372962
116104576,41372974
116104897,41373298
116116939,41381458
116133574,41386702
116135071,41388352
116137234,41389492
116152213,41402428
116157895,41406853
116167327,41409427
116179495,41414770
116183920,41418184
116185552,41419237
116187754,41421079
116187904,41421238
116192740,41424850
116194540,41426302
116197327,41427667
116198311,41423884
116199643,41435635
116200804,41429464
116202256,41430532
116203156,41431174
116204005,41432029
116206204,41433676
116221744,41443198
116225398,41446954
116229172,41450464
116230906,41452294
116237677,41455630
116239624,41457187
116241628,41458996
116242285,41459629
116243023,41460007
116243470,41460778
116247958,41464285
116248507,41465005
116249185,41465560
116250619,41467246
116256100,41471407
116263678,41477011
116266607,41479178
116267046,41479434
116267688,41479710
116273709,41484114
116276781,41485848
116279667,41488128
116280636,41488938
116281122,41489391
116284635,41492769
116285508,41493468
116298612,41501982
116304756,41507466
116305014,41507784
116305677,41508381
116310618,41510721
116311884,41511426
116320170,41519364
116321457,41520711
116334702,41529369
116337693,41531799
116337966,41532309
116350164,41540661
116350632,41541147
116354079,41544993
116354145,41545062
116358279,41548401
116365230,41552931
116366007,41553798
116369538,41557104
116369619,41557176
116372865,41559813
116388210,41573649
116392230,41576790
116399502,41581629
116400315,41581983
116423214,41596161
116433480,41602782
116443731,41606943
116443893,41607072
116446626,41607810
116450373,41610555
116451213,41610780
116451426,41610879
116456076,41612562
116477280,41620689
116477421,41620758
116505573,41624478
116505600,41624487
116515188,41633748
116517132,41635686
116518734,41636922
116533743,41642247
116536308,41642763
116537736,41643537
116539389,41645418
116541240,41646840
116577393,41663922
116577489,41664054
116581368,41667285
116599578,41678130
116599761,41678223
116600136,41678409
116601264,41679717
116603220,41681949
116603709,41682582
116611059,41687460
116615745,41689881
116615922,41689887
116617278,41690976
116618181,41692422
116621649,41695350
116623206,41696874
116644077,41703099
116649276,41707245
116655837,41710845
116660940,41715363
116675496,41722803
116686632,41727831
116688960,41729775
116690268,41730987
116695560,41736078
116696448,41737029
116700642,41739936
116703339,41741355
116704338,41742177
116708247,41745588
116709420,41710017
116709834,41746677
116710065,41746788
116710614,41747241
116714433,41749386
116721468,41752002
116721630,41752083
116722182,41752479
116722314,41752611
116726370,41755974
116733276,41761326
116744052,41768973
116745978,41770584
116746761,41771292
116748078,41772174
116749857,41773131
116759511,41776674
116759544,41776512
116761434,41778357
116762424,41779413
116767380,41782845
116772477,41786577
116778489,41789187
116779296,41789736
116782494,41791986
116782938,41792226
116787915,41795685
116792607,41799672
116793252,41797143
116798091,41802894
116799231,41804217
116801853,41807508
116802480,41808504
116803800,41809584
116808144,41814513
116811021,41817324
116812059,41818488
116812266,41818767
116813973,41820789
116815428,41822238
116820009,41825208
116820318,41825748
116821344,41826357
116821557,41826498
116821701,41826639
116821731,41826651
116823258,41828091
116824974,41830638
116829306,41834361
116856747,41840559
116862564,41844303
116866443,41845959
116868561,41848104
116869020,41848698
116873106,41853054
116873691,41853741
116883375,41855445
116890386,41857599
116891607,41858052
116895792,41859780
116909358,41865963
116909529,41866011
116909550,41866047
116912097,41867838
116916654,41870730
116922507,41873841
116930499,41882439
116931540,41883357
116934420,41886063
116939226,41898375
116942097,41889957
116944194,41891760
116944842,41892351
116945436,41892855
116962161,41904288
116962200,41904318
116964483,41906349
116967894,41908659
116973393,41912148
116973432,41912175
116979114,41916072
116981199,41918934
116983131,41920545
116983623,41920893
116984310,41921439
116984943,41922282
116987280,41924106
116988519,41924964
116993832,41923233
116994279,41944578
116994498,42015687
116996640,41929512
117005520,41936361
117009261,41938764
117012366,41940831
117020907,41946240
117029028,41950884
117031497,41952795
117033558,41954241
117034659,41954976
117042297,41961258
117042516,41961438
117044607,41963187
117045807,41964369
117059262,41973672
117064518,41978832
117065823,41980218
117066513,41980665
117067473,41981322
117068955,41982399
117073374,41984376
117073797,41984778
117075879,41985789
117078327,41987526
117079233,41988054
117080193,41988879
117080796,41989179
117084102,41991639
117091590,42176640
117094032,41996517
117100143,42001209
117100632,42001899
117102402,42002952
117108225,42006282
117109977,42007887
117110841,42008349
117112086,42009357
117112143,42009438
117112383,42009630
117113298,42010293
117114096,42010746
117114120,42010752
117116364,42011862
117117297,42012423
117117528,42012657
117123150,42015942
117125169,42017307
117125856,42017820
117128355,42019755
117128865,42020049
117129357,42020481
117129444,42020577
117132657,42022611
117132849,42022839
117134661,42023766
117136602,42027855
117137247,42024978
117137703,42025542
117144999,42031500
117146241,42032184
117151383,42035124
117153078,42036750
117154644,42038268
117155643,42038931
117155931,42039510
117157188,42040734
117159783,42042990
117164910,42052245
117168855,42056571
117169152,42056778
117169278,42056799
117169461,42057006
117171939,42059835
117175161,42063039
117175698,42063360
117179340,42065208
117181317,42066204
117184758,42068118
117185412,42068904
117187869,42070593
117188193,42070893
117188370,42071187
117197253,42077454
117198852,42078231
117199842,42079125
117203079,42082260
117204495,42083205
117204687,42083466
117207828,42084870
117210630,42086697
117213423,42088575
117215934,42091749
117217011,42089220
117220566,42094926
117224031,42097176
117225693,42097833
117227871,42099009
117228111,42099111
117229116,42099855
117239016,42106497
117240933,42107334
117243687,42109125
117243828,42109245
117243894,42109275
117245205,42110223
117245283,42110238
117247095,42111666
117247485,42111945
117248574,42112707
117249297,42101838
117251907,42115806
117258234,42119889
117258756,42120240
117259419,42120783
117261657,42123633
117264507,42126597
117264810,42126888
117265428,42127497
117266094,42128385
117271248,42131799
117272214,42132732
117275565,42135789
117277332,42137691
117277809,42137895
117277893,42138165
117277932,42138189
117277953,42138195
117279033,42139176
117280251,42140088
117294108,42152919
117294972,42153630
117294993,42153609
117295221,42153798
117297552,42155385
117298080,42155739
117302040,42158739
117309000,42163164
117310077,42163845
117314598,42167085
117315027,42167724
117315153,42167859
117317439,42169671
117317514,42169731
117320862,42171312
117327198,42175716
117329193,42177084
117332151,42179925
117333828,42180855
117336504,42182373
117340809,42184326
117340914,42184314
117341661,42184797
